indicator_id,name,measure,geo_type_name,geo_join_id,data_value,geo_place_name,measure_info,time_period,message,start_date,unique_id
386,Ozone (O3),Mean,UHF42,308,26.66,Greenwich Village - SoHo,ppb,Summer 2014,,2014-06-01T00:00:00.000,222556
386,Ozone (O3),Mean,UHF42,307,22.89,Gramercy Park - Murray Hill,ppb,Summer 2014,,2014-06-01T00:00:00.000,222550
386,Ozone (O3),Mean,UHF42,408,32.63,Jamaica,ppb,Summer 2014,,2014-06-01T00:00:00.000,222616
386,Ozone (O3),Mean,Borough,1,31.15,Bronx,ppb,Summer 2014,,2014-06-01T00:00:00.000,219970
386,Ozone (O3),Mean,UHF42,407,32.51,Southwest Queens,ppb,Summer 2014,,2014-06-01T00:00:00.000,222610
655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),UHF42,308,5.40,Greenwich Village - SoHo,"per 100,000 children",2012-2014,,2012-01-02T00:00:00.000,518625
653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),UHF42,308,18.50,Greenwich Village - SoHo,"per 100,000 children",2012-2014,,2012-01-02T00:00:00.000,518529
653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),UHF42,307,56.60,Gramercy Park - Murray Hill,"per 100,000 children",2015-2017,,2015-01-01T00:00:00.000,628893
655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),UHF42,307,9.00,Gramercy Park - Murray Hill,"per 100,000 children",2012-2014,,2012-01-02T00:00:00.000,518624
648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),UHF42,308,25.60,Greenwich Village - SoHo,"per 100,000 children",2005-2007,,2005-01-01T00:00:00.000,130812
648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),UHF42,208,81.70,Canarsie - Flatlands,"per 100,000 children",2009-2011,,2009-01-01T00:00:00.000,131425
648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),UHF42,407,81.40,Southwest Queens,"per 100,000 children",2005-2007,,2005-01-01T00:00:00.000,130821
648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),UHF42,207,115.80,East Flatbush - Flatbush,"per 100,000 children",2009-2011,,2009-01-01T00:00:00.000,131424
648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),UHF42,307,69.70,Gramercy Park - Murray Hill,"per 100,000 children",2009-2011,,2009-01-01T00:00:00.000,131435
653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),UHF42,208,88.90,Canarsie - Flatlands,"per 100,000 children",2015-2017,,2015-01-01T00:00:00.000,628883
655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),UHF42,208,19.80,Canarsie - Flatlands,"per 100,000 children",2015-2017,,2015-01-01T00:00:00.000,628979
655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),UHF42,208,22.50,Canarsie - Flatlands,"per 100,000 children",2012-2014,,2012-01-02T00:00:00.000,518614
655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),Borough,2,16.50,Brooklyn,"per 100,000 children",2015-2017,,2015-01-01T00:00:00.000,628961
653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),Borough,2,104.30,Brooklyn,"per 100,000 children",2012-2014,,2012-01-02T00:00:00.000,518500
655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),Borough,1,34.30,Bronx,"per 100,000 children",2015-2017,,2015-01-01T00:00:00.000,628960
653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),Borough,1,210.40,Bronx,"per 100,000 children",2012-2014,,2012-01-02T00:00:00.000,518499
375,Nitrogen dioxide (NO2),Mean,UHF42,408,19.86,Jamaica,ppb,Winter 2018-19,,2018-12-01T00:00:00.000,643425
375,Nitrogen dioxide (NO2),Mean,UHF42,408,14.24,Jamaica,ppb,Annual Average 2020,,2020-01-01T00:00:00.000,667267
645,Annual vehicle miles travelled (trucks),million miles,UHF42,310,1.60,Lower Manhattan,per km2,2005,,2005-01-01T00:00:00.000,151746
645,Annual vehicle miles travelled (trucks),million miles,UHF42,309,1.90,Union Square - Lower East Side,per km2,2016,,2016-01-01T00:00:00.000,325117
644,Annual vehicle miles travelled (cars),million miles,UHF42,409,25.80,Southeast Queens,per km2,2005,,2005-01-01T00:00:00.000,151707
644,Annual vehicle miles travelled (cars),million miles,UHF42,410,6.50,Rockaways,per km2,2016,,2016-01-01T00:00:00.000,325342
644,Annual vehicle miles travelled (cars),million miles,UHF42,209,22.00,Bensonhurst - Bay Ridge,per km2,2005,,2005-01-01T00:00:00.000,151686
644,Annual vehicle miles travelled (cars),million miles,UHF42,206,24.90,Borough Park,per km2,2016,,2016-01-01T00:00:00.000,325317
644,Annual vehicle miles travelled (cars),million miles,UHF42,106,33.00,High Bridge - Morrisania,per km2,2005,,2005-01-01T00:00:00.000,151676
644,Annual vehicle miles travelled (cars),million miles,UHF42,206,20.50,Borough Park,per km2,2005,,2005-01-01T00:00:00.000,151683
644,Annual vehicle miles travelled (cars),million miles,UHF42,310,37.60,Lower Manhattan,per km2,2005,,2005-01-01T00:00:00.000,151698
644,Annual vehicle miles travelled (cars),million miles,UHF42,309,43.40,Union Square - Lower East Side,per km2,2016,,2016-01-01T00:00:00.000,325331
644,Annual vehicle miles travelled (cars),million miles,UHF42,210,15.10,Coney Island - Sheepshead Bay,per km2,2005,,2005-01-01T00:00:00.000,151687
643,Annual vehicle miles traveled,million miles,UHF42,210,18.90,Coney Island - Sheepshead Bay,per km2,2016,,2016-01-01T00:00:00.000,325214
643,Annual vehicle miles traveled,million miles,UHF42,209,23.10,Bensonhurst - Bay Ridge,per km2,2005,,2005-01-01T00:00:00.000,151638
645,Annual vehicle miles travelled (trucks),million miles,CD,201,2.30,Mott Haven and Melrose (CD1),per km2,2005,,2005-01-01T00:00:00.000,154454
375,Nitrogen dioxide (NO2),Mean,UHF42,410,10.55,Rockaways,ppb,Annual Average 2020,,2020-01-01T00:00:00.000,667279
375,Nitrogen dioxide (NO2),Mean,UHF42,410,13.95,Rockaways,ppb,Winter 2018-19,,2018-12-01T00:00:00.000,643431
375,Nitrogen dioxide (NO2),Mean,UHF42,409,19.89,Southeast Queens,ppb,Annual Average 2009,,2008-12-01T00:00:00.000,176545
375,Nitrogen dioxide (NO2),Mean,UHF42,409,19.29,Southeast Queens,ppb,Annual Average 2011,,2010-12-01T00:00:00.000,176629
375,Nitrogen dioxide (NO2),Mean,UHF42,410,13.55,Rockaways,ppb,Annual Average 2015,,2015-01-01T00:00:00.000,336601
375,Nitrogen dioxide (NO2),Mean,UHF42,206,16.74,Borough Park,ppb,Annual Average 2021,,2021-01-01T00:00:00.000,740931
375,Nitrogen dioxide (NO2),Mean,UHF42,210,14.68,Coney Island - Sheepshead Bay,ppb,Annual Average 2021,,2021-01-01T00:00:00.000,740943
375,Nitrogen dioxide (NO2),Mean,UHF42,210,16.08,Coney Island - Sheepshead Bay,ppb,Annual Average 2017,,2017-01-01T00:00:00.000,549809
375,Nitrogen dioxide (NO2),Mean,UHF42,210,23.96,Coney Island - Sheepshead Bay,ppb,Winter 2014-15,,2014-12-01T00:00:00.000,336540
375,Nitrogen dioxide (NO2),Mean,UHF42,209,24.90,Bensonhurst - Bay Ridge,ppb,Winter 2014-15,,2014-12-01T00:00:00.000,336537
375,Nitrogen dioxide (NO2),Mean,UHF42,209,18.58,Bensonhurst - Bay Ridge,ppb,Annual Average 2013,,2012-12-01T00:00:00.000,176692
375,Nitrogen dioxide (NO2),Mean,UHF42,409,12.59,Southeast Queens,ppb,Summer 2017,,2017-06-01T00:00:00.000,549868
375,Nitrogen dioxide (NO2),Mean,UHF42,409,8.37,Southeast Queens,ppb,Summer 2020,,2020-06-01T00:00:00.000,667275
375,Nitrogen dioxide (NO2),Mean,UHF42,409,17.28,Southeast Queens,ppb,Annual Average 2014,,2013-12-01T00:00:00.000,212578
375,Nitrogen dioxide (NO2),Mean,UHF42,310,35.16,Lower Manhattan,ppb,Winter 2009-10,,2009-12-01T00:00:00.000,175318
375,Nitrogen dioxide (NO2),Mean,UHF42,309,26.45,Union Square - Lower East Side,ppb,Annual Average 2014,,2013-12-01T00:00:00.000,212568
375,Nitrogen dioxide (NO2),Mean,UHF42,410,5.96,Rockaways,ppb,Summer 2020,,2020-06-01T00:00:00.000,667281
375,Nitrogen dioxide (NO2),Mean,UHF42,410,6.73,Rockaways,ppb,Summer 2018,,2018-06-01T00:00:00.000,602814
375,Nitrogen dioxide (NO2),Mean,UHF42,410,21.06,Rockaways,ppb,Winter 2016-17,,2016-12-01T00:00:00.000,549873
375,Nitrogen dioxide (NO2),Mean,UHF42,405,18.49,Ridgewood - Forest Hills,ppb,Summer 2010,,2010-06-01T00:00:00.000,175953
375,Nitrogen dioxide (NO2),Mean,UHF42,403,20.06,Flushing - Clearview,ppb,Winter 2020-21,,2020-12-01T00:00:00.000,740983
365,Fine particles (PM 2.5),Mean,CD,206,9.56,Belmont and East Tremont (CD6),mcg/m3,Annual Average 2014,,2013-12-01T00:00:00.000,214125
365,Fine particles (PM 2.5),Mean,CD,206,10.62,Belmont and East Tremont (CD6),mcg/m3,Winter 2011-12,,2011-12-01T00:00:00.000,168588
365,Fine particles (PM 2.5),Mean,CD,206,11.81,Belmont and East Tremont (CD6),mcg/m3,Winter 2009-10,,2009-12-01T00:00:00.000,168470
640,Boiler Emissions- Total SO2 Emissions,Number per km2,UHF42,303,11.60,East Harlem,number,2013,,2013-01-01T00:00:00.000,130417
365,Fine particles (PM 2.5),Mean,UHF42,303,8.90,East Harlem,mcg/m3,Summer 2016,,2016-06-01T00:00:00.000,410796
365,Fine particles (PM 2.5),Mean,UHF42,303,11.81,East Harlem,mcg/m3,Summer 2011,,2011-06-01T00:00:00.000,177873
365,Fine particles (PM 2.5),Mean,UHF42,303,12.31,East Harlem,mcg/m3,Summer 2010,,2010-06-01T00:00:00.000,177831
365,Fine particles (PM 2.5),Mean,UHF42,303,6.82,East Harlem,mcg/m3,Winter 2020-21,,2020-12-01T00:00:00.000,742222
640,Boiler Emissions- Total SO2 Emissions,Number per km2,UHF42,405,2.70,Ridgewood - Forest Hills,number,2013,,2013-01-01T00:00:00.000,130429
365,Fine particles (PM 2.5),Mean,UHF42,303,9.51,East Harlem,mcg/m3,Annual Average 2015,,2015-01-01T00:00:00.000,334012
365,Fine particles (PM 2.5),Mean,UHF42,303,7.79,East Harlem,mcg/m3,Winter 2018-19,,2018-12-01T00:00:00.000,649725
365,Fine particles (PM 2.5),Mean,UHF42,305,7.02,Upper East Side,mcg/m3,Annual Average 2021,,2021-01-01T00:00:00.000,742230
365,Fine particles (PM 2.5),Mean,UHF42,403,8.39,Flushing - Clearview,mcg/m3,Annual Average 2013,,2012-12-01T00:00:00.000,178597
365,Fine particles (PM 2.5),Mean,UHF42,405,6.72,Ridgewood - Forest Hills,mcg/m3,Winter 2020-21,,2020-12-01T00:00:00.000,742258
365,Fine particles (PM 2.5),Mean,CD,206,6.74,Belmont and East Tremont (CD6),mcg/m3,Winter 2020-21,,2020-12-01T00:00:00.000,742444
365,Fine particles (PM 2.5),Mean,UHF42,403,8.88,Flushing - Clearview,mcg/m3,Summer 2017,,2017-06-01T00:00:00.000,547458
365,Fine particles (PM 2.5),Mean,UHF42,403,8.01,Flushing - Clearview,mcg/m3,Winter 2016-17,,2016-12-01T00:00:00.000,547460
365,Fine particles (PM 2.5),Mean,CD,206,11.90,Belmont and East Tremont (CD6),mcg/m3,Summer 2011,,2011-06-01T00:00:00.000,169414
365,Fine particles (PM 2.5),Mean,CD,306,7.27,Park Slope and Carroll Gardens (CD6),mcg/m3,Winter 2020-21,,2020-12-01T00:00:00.000,742480
365,Fine particles (PM 2.5),Mean,UHF42,403,9.32,Flushing - Clearview,mcg/m3,Summer 2015,,2015-06-01T00:00:00.000,334043
365,Fine particles (PM 2.5),Mean,UHF42,405,9.33,Ridgewood - Forest Hills,mcg/m3,Summer 2015,,2015-06-01T00:00:00.000,334049
365,Fine particles (PM 2.5),Mean,UHF42,403,7.76,Flushing - Clearview,mcg/m3,Summer 2019,,2019-06-01T00:00:00.000,649754
365,Fine particles (PM 2.5),Mean,CD,306,6.74,Park Slope and Carroll Gardens (CD6),mcg/m3,Annual Average 2020,,2020-01-01T00:00:00.000,669895
365,Fine particles (PM 2.5),Mean,CD,306,8.38,Park Slope and Carroll Gardens (CD6),mcg/m3,Winter 2018-19,,2018-12-01T00:00:00.000,649983
640,Boiler Emissions- Total SO2 Emissions,Number per km2,UHF42,503,0.00,Willowbrook,number,2013,,2013-01-01T00:00:00.000,130437
648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),UHF42,305,18.60,Upper East Side,"per 100,000 children",2015-2017,,2015-01-01T00:00:00.000,628459
648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),UHF42,303,215.50,East Harlem,"per 100,000 children",2015-2017,,2015-01-01T00:00:00.000,628457
648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),UHF42,303,241.33,East Harlem,"per 100,000 children",2012-2014,,2012-01-02T00:00:00.000,518908
648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),UHF42,503,30.20,Willowbrook,"per 100,000 children",2005-2007,,2005-01-01T00:00:00.000,130827
375,Nitrogen dioxide (NO2),Mean,UHF42,410,7.81,Rockaways,ppb,Summer 2017,,2017-06-01T00:00:00.000,549871
375,Nitrogen dioxide (NO2),Mean,UHF42,409,23.39,Southeast Queens,ppb,Winter 2009-10,,2009-12-01T00:00:00.000,175327
375,Nitrogen dioxide (NO2),Mean,UHF42,409,20.53,Southeast Queens,ppb,Winter 2011-12,,2011-12-01T00:00:00.000,175411
375,Nitrogen dioxide (NO2),Mean,UHF42,206,11.37,Borough Park,ppb,Summer 2021,,2021-06-01T00:00:00.000,740930
375,Nitrogen dioxide (NO2),Mean,UHF42,210,14.35,Coney Island - Sheepshead Bay,ppb,Annual Average 2018,,2018-01-01T00:00:00.000,602750
375,Nitrogen dioxide (NO2),Mean,UHF42,210,15.62,Coney Island - Sheepshead Bay,ppb,Annual Average 2016,,2015-12-31T00:00:00.000,412477
375,Nitrogen dioxide (NO2),Mean,UHF42,209,17.78,Bensonhurst - Bay Ridge,ppb,Annual Average 2016,,2015-12-31T00:00:00.000,412474
375,Nitrogen dioxide (NO2),Mean,UHF42,209,13.99,Bensonhurst - Bay Ridge,ppb,Summer 2013,,2013-06-01T00:00:00.000,176062
375,Nitrogen dioxide (NO2),Mean,UHF42,209,14.96,Bensonhurst - Bay Ridge,ppb,Summer 2012,,2012-06-01T00:00:00.000,176020
375,Nitrogen dioxide (NO2),Mean,UHF42,309,27.88,Union Square - Lower East Side,ppb,Winter 2015-16,,2015-12-01T00:00:00.000,412505
375,Nitrogen dioxide (NO2),Mean,UHF42,410,19.05,Rockaways,ppb,Winter 2020-21,,2020-12-01T00:00:00.000,741004
375,Nitrogen dioxide (NO2),Mean,UHF42,409,16.15,Southeast Queens,ppb,Summer 2010,,2010-06-01T00:00:00.000,175957
375,Nitrogen dioxide (NO2),Mean,UHF42,410,18.00,Rockaways,ppb,Winter 2015-16,,2015-12-01T00:00:00.000,412538
386,Ozone (O3),Mean,UHF42,210,35.62,Coney Island - Sheepshead Bay,ppb,Summer 2016,,2016-06-01T00:00:00.000,412010
386,Ozone (O3),Mean,UHF42,210,36.56,Coney Island - Sheepshead Bay,ppb,Summer 2011,,2011-06-01T00:00:00.000,222499
386,Ozone (O3),Mean,UHF42,210,36.52,Coney Island - Sheepshead Bay,ppb,Summer 2010,,2010-06-01T00:00:00.000,222498
386,Ozone (O3),Mean,UHF42,409,34.30,Southeast Queens,ppb,Summer 2016,,2016-06-01T00:00:00.000,412030
386,Ozone (O3),Mean,UHF42,309,30.14,Union Square - Lower East Side,ppb,Summer 2016,,2016-06-01T00:00:00.000,412020
386,Ozone (O3),Mean,UHF42,309,28.38,Union Square - Lower East Side,ppb,Summer 2010,,2010-06-01T00:00:00.000,222558
386,Ozone (O3),Mean,UHF42,309,26.94,Union Square - Lower East Side,ppb,Summer 2011,,2011-06-01T00:00:00.000,222559
386,Ozone (O3),Mean,Borough,3,28.21,Manhattan,ppb,Summer 2010,,2010-06-01T00:00:00.000,219978
386,Ozone (O3),Mean,UHF42,410,38.18,Rockaways,ppb,Summer 2016,,2016-06-01T00:00:00.000,412031
386,Ozone (O3),Mean,UHF42,410,39.03,Rockaways,ppb,Summer 2011,,2011-06-01T00:00:00.000,222625
386,Ozone (O3),Mean,UHF42,410,38.98,Rockaways,ppb,Summer 2010,,2010-06-01T00:00:00.000,222624
375,Nitrogen dioxide (NO2),Mean,CD,302,27.36,Fort Greene and Brooklyn Heights (CD2),ppb,Annual Average 2011,,2010-12-01T00:00:00.000,167652
375,Nitrogen dioxide (NO2),Mean,CD,302,18.58,Fort Greene and Brooklyn Heights (CD2),ppb,Summer 2014,,2014-06-01T00:00:00.000,213425
375,Nitrogen dioxide (NO2),Mean,CD,302,29.25,Fort Greene and Brooklyn Heights (CD2),ppb,Annual Average 2009,,2008-12-01T00:00:00.000,167534
386,Ozone (O3),Mean,CD,302,28.90,Fort Greene and Brooklyn Heights (CD2),ppb,Summer 2014,,2014-06-01T00:00:00.000,216433
386,Ozone (O3),Mean,CD,402,30.95,Woodside and Sunnyside (CD2),ppb,Summer 2014,,2014-06-01T00:00:00.000,216541
386,Ozone (O3),Mean,CD,501,30.32,St. George and Stapleton (CD1),ppb,Summer 2014,,2014-06-01T00:00:00.000,216619
386,Ozone (O3),Mean,CD,401,31.14,Long Island City and Astoria (CD1),ppb,Summer 2014,,2014-06-01T00:00:00.000,216535
386,Ozone (O3),Mean,CD,502,31.61,South Beach and Willowbrook (CD2),ppb,Summer 2014,,2014-06-01T00:00:00.000,216625
375,Nitrogen dioxide (NO2),Mean,CD,401,20.65,Long Island City and Astoria (CD1),ppb,Annual Average 2015,,2015-01-01T00:00:00.000,336847
375,Nitrogen dioxide (NO2),Mean,CD,401,16.08,Long Island City and Astoria (CD1),ppb,Summer 2014,,2014-06-01T00:00:00.000,213442
375,Nitrogen dioxide (NO2),Mean,CD,401,24.36,Long Island City and Astoria (CD1),ppb,Annual Average 2011,,2010-12-01T00:00:00.000,167669
375,Nitrogen dioxide (NO2),Mean,CD,401,25.44,Long Island City and Astoria (CD1),ppb,Annual Average 2009,,2008-12-01T00:00:00.000,167551
375,Nitrogen dioxide (NO2),Mean,CD,402,19.22,Woodside and Sunnyside (CD2),ppb,Annual Average 2020,,2020-01-01T00:00:00.000,667777
375,Nitrogen dioxide (NO2),Mean,CD,402,26.20,Woodside and Sunnyside (CD2),ppb,Winter 2018-19,,2018-12-01T00:00:00.000,643680
375,Nitrogen dioxide (NO2),Mean,CD,402,21.21,Woodside and Sunnyside (CD2),ppb,Annual Average 2015,,2015-01-01T00:00:00.000,336850
375,Nitrogen dioxide (NO2),Mean,CD,401,23.99,Long Island City and Astoria (CD1),ppb,Winter 2018-19,,2018-12-01T00:00:00.000,643677
375,Nitrogen dioxide (NO2),Mean,CD,302,26.13,Fort Greene and Brooklyn Heights (CD2),ppb,Winter 2015-16,,2015-12-01T00:00:00.000,412733
375,Nitrogen dioxide (NO2),Mean,CD,302,17.83,Fort Greene and Brooklyn Heights (CD2),ppb,Summer 2016,,2016-06-01T00:00:00.000,412734
375,Nitrogen dioxide (NO2),Mean,CD,401,15.23,Long Island City and Astoria (CD1),ppb,Summer 2016,,2016-06-01T00:00:00.000,412785
375,Nitrogen dioxide (NO2),Mean,CD,401,20.01,Long Island City and Astoria (CD1),ppb,Summer 2010,,2010-06-01T00:00:00.000,166725
375,Nitrogen dioxide (NO2),Mean,CD,401,19.63,Long Island City and Astoria (CD1),ppb,Summer 2011,,2011-06-01T00:00:00.000,166784
375,Nitrogen dioxide (NO2),Mean,CD,402,24.10,Woodside and Sunnyside (CD2),ppb,Winter 2020-21,,2020-12-01T00:00:00.000,741253
375,Nitrogen dioxide (NO2),Mean,CD,402,25.18,Woodside and Sunnyside (CD2),ppb,Winter 2015-16,,2015-12-01T00:00:00.000,412787
375,Nitrogen dioxide (NO2),Mean,CD,402,15.80,Woodside and Sunnyside (CD2),ppb,Summer 2016,,2016-06-01T00:00:00.000,412788
375,Nitrogen dioxide (NO2),Mean,UHF42,209,13.00,Bensonhurst - Bay Ridge,ppb,Summer 2019,,2019-06-01T00:00:00.000,643364
375,Nitrogen dioxide (NO2),Mean,UHF42,410,14.07,Rockaways,ppb,Annual Average 2010,,2009-12-01T00:00:00.000,176588
375,Nitrogen dioxide (NO2),Mean,UHF42,410,18.88,Rockaways,ppb,Winter 2012-13,,2012-12-01T00:00:00.000,175454
375,Nitrogen dioxide (NO2),Mean,UHF42,409,19.10,Southeast Queens,ppb,Annual Average 2010,,2009-12-01T00:00:00.000,176587
375,Nitrogen dioxide (NO2),Mean,UHF42,409,20.46,Southeast Queens,ppb,Winter 2012-13,,2012-12-01T00:00:00.000,175453
645,Annual vehicle miles travelled (trucks),million miles,CD,301,3.10,Greenpoint and Williamsburg (CD1),per km2,2016,,2016-01-01T00:00:00.000,325158
644,Annual vehicle miles travelled (cars),million miles,CD,301,26.90,Greenpoint and Williamsburg (CD1),per km2,2005,,2005-01-01T00:00:00.000,154525
644,Annual vehicle miles travelled (cars),million miles,CD,302,42.50,Fort Greene and Brooklyn Heights (CD2),per km2,2016,,2016-01-01T00:00:00.000,325373
644,Annual vehicle miles travelled (cars),million miles,CD,401,16.70,Long Island City and Astoria (CD1),per km2,2016,,2016-01-01T00:00:00.000,325390
644,Annual vehicle miles travelled (cars),million miles,CD,401,15.20,Long Island City and Astoria (CD1),per km2,2005,,2005-01-01T00:00:00.000,154543
644,Annual vehicle miles travelled (cars),million miles,CD,402,36.90,Woodside and Sunnyside (CD2),per km2,2005,,2005-01-01T00:00:00.000,154544
644,Annual vehicle miles travelled (cars),million miles,CD,101,34.50,Financial District (CD1),per km2,2016,,2016-01-01T00:00:00.000,325348
644,Annual vehicle miles travelled (cars),million miles,CD,101,38.80,Financial District (CD1),per km2,2005,,2005-01-01T00:00:00.000,154501
644,Annual vehicle miles travelled (cars),million miles,CD,102,41.70,Greenwich Village and Soho (CD2),per km2,2005,,2005-01-01T00:00:00.000,154502
